name,attributes,image,rarity score,token id,rank
Bobblehead #9591,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Lime Green', 'trait_type': 'Background'}, {'value': 'White Flag', 'trait_type': 'Left Item'}, {'value': 'Boxing Glove', 'trait_type': 'Right Item'}, {'value': 'Santa Suit', 'trait_type': 'Top'}, {'value': 'Track Pants', 'trait_type': 'Bottoms'}, {'value': 'Gray', 'trait_type': 'Puck'}, {'value': 'Bloodshot', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Grin', 'trait_type': 'Mouth'}, {'value': 'Bald', 'trait_type': 'Hair'}, {'value': 'Baseball Cap', 'trait_type': 'Hat'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/Qmbx8YipoiXsvKSrfPWQFEgTEwvzhGx6ueET1h8cKegAtL,147.2927396884998,9591,1258
Bobblehead #6921,"[{'value': 'Cat', 'trait_type': 'Race'}, {'value': 'Red', 'trait_type': 'Background'}, {'value': 'Pineapple', 'trait_type': 'Left Item'}, {'value': 'Triple Spatula', 'trait_type': 'Right Item'}, {'value': 'Jacket', 'trait_type': 'Top'}, {'value': 'Dress Pants', 'trait_type': 'Bottoms'}, {'value': 'Red', 'trait_type': 'Puck'}, {'value': 'Bloodshot', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Frown', 'trait_type': 'Mouth'}, {'value': 'Halo', 'trait_type': 'Hat'}, {'value': 'Silver Hoop', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmT7De6JzxkyUU84FjhHpjhUKKBBJ212kWekBjbBarkhPQ,147.28319610901937,6921,1259
Bobblehead #3347,"[{'value': 'Cat', 'trait_type': 'Race'}, {'value': 'Purple', 'trait_type': 'Background'}, {'value': 'Baloon', 'trait_type': 'Left Item'}, {'value': 'Trident', 'trait_type': 'Right Item'}, {'value': 'Hawaiian Shirt', 'trait_type': 'Top'}, {'value': 'Shorts', 'trait_type': 'Bottoms'}, {'value': 'Indigo', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Bubblegum', 'trait_type': 'Mouth'}, {'value': 'Flower Garland', 'trait_type': 'Neck Accessory'}, {'value': 'Helicopter', 'trait_type': 'Hat'}, {'value': 'Silver Hoop', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/Qmcx9Rib6zBdTwXfi9nX2fVxedB4cVMaTfaHKDDEKiM2c9,147.2803975937094,3347,1260
Bobblehead #4763,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Lime Green', 'trait_type': 'Background'}, {'value': 'White Flag', 'trait_type': 'Left Item'}, {'value': 'Trident', 'trait_type': 'Right Item'}, {'value': 'Longsleeve Shirt', 'trait_type': 'Top'}, {'value': 'Shorts', 'trait_type': 'Bottoms'}, {'value': 'Red', 'trait_type': 'Puck'}, {'value': 'Hooded', 'trait_type': 'Eyes'}, {'value': 'Sunglasses', 'trait_type': 'Eye Accessory'}, {'value': 'Grin', 'trait_type': 'Mouth'}, {'value': 'Bald', 'trait_type': 'Hair'}, {'value': 'Pirate Hat', 'trait_type': 'Hat'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/Qmc3YEaNR3ejtkEz5RRyJSQzLsp9hyLCWNkKQAVjjDQyfv,147.164625515833,4763,1261
Bobblehead #9358,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Cold Pink', 'trait_type': 'Background'}, {'value': 'Pineapple', 'trait_type': 'Left Item'}, {'value': 'Crystal Ball', 'trait_type': 'Right Item'}, {'value': 'T-Shirt', 'trait_type': 'Top'}, {'value': 'Track Pants', 'trait_type': 'Bottoms'}, {'value': 'Indigo', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': 'Monocle', 'trait_type': 'Eye Accessory'}, {'value': 'Grin', 'trait_type': 'Mouth'}, {'value': 'Flower Garland', 'trait_type': 'Neck Accessory'}, {'value': 'Bed Hair', 'trait_type': 'Hair'}, {'value': 'Diamond Stud', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Hat', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmVm7SnNTduL1jTB3QsR53hZZpnouNxdqEwDPgpuXnT7Dc,147.15418579617776,9358,1262
Bobblehead #4713,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Maroon', 'trait_type': 'Background'}, {'value': 'Glass of Scotch', 'trait_type': 'Left Item'}, {'value': 'Pocket Watch', 'trait_type': 'Right Item'}, {'value': 'Astronaut Suit', 'trait_type': 'Top'}, {'value': 'Astronaut Suit', 'trait_type': 'Bottoms'}, {'value': 'Yellow', 'trait_type': 'Puck'}, {'value': 'Closed', 'trait_type': 'Eyes'}, {'value': 'Eyepatch', 'trait_type': 'Eye Accessory'}, {'value': 'Toothy Smirk', 'trait_type': 'Mouth'}, {'value': 'Bed Hair', 'trait_type': 'Hair'}, {'value': 'Silver Hoop', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Hat', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmbjkjCQ4S5cfEqe1d87uGVE395up3B4g69Zwca8oCBbjW,147.05988741781974,4713,1263
Bobblehead #8959,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Red', 'trait_type': 'Background'}, {'value': 'Pocket Watch', 'trait_type': 'Left Item'}, {'value': 'Surfboard', 'trait_type': 'Right Item'}, {'value': 'Track Suit Top', 'trait_type': 'Top'}, {'value': 'Shorts', 'trait_type': 'Bottoms'}, {'value': 'Indigo', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': 'Hipster Glasses', 'trait_type': 'Eye Accessory'}, {'value': 'Toothy Smirk', 'trait_type': 'Mouth'}, {'value': 'Bald', 'trait_type': 'Hair'}, {'value': 'Bunny Ears', 'trait_type': 'Hat'}, {'value': 'Diamond Stud', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Neck Accessory', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmcVEQBSsqYFm1m7sucj8iRXoqucJrDMNhvWWp22F4YErw,147.04788359897927,8959,1264
Bobblehead #1745,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Dark Green', 'trait_type': 'Background'}, {'value': 'Crystal Ball', 'trait_type': 'Left Item'}, {'value': 'Torch', 'trait_type': 'Right Item'}, {'value': 'Vest', 'trait_type': 'Top'}, {'value': 'Jeans', 'trait_type': 'Bottoms'}, {'value': 'Royal Blue', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': 'Eyepatch', 'trait_type': 'Eye Accessory'}, {'value': 'Bubblegum', 'trait_type': 'Mouth'}, {'value': 'Flower Garland', 'trait_type': 'Neck Accessory'}, {'value': 'Bed Hair', 'trait_type': 'Hair'}, {'value': 'Top Hat', 'trait_type': 'Hat'}, {'value': 'Airpods', 'trait_type': 'Ear Accessory'}]",https://incepthink.mypinata.cloud/ipfs/QmZgc7QoNuks27MvygbJMdbN7pSz8a3cz1HKpGCfiXQqeT,147.04462887846788,1745,1265
Bobblehead #6089,"[{'value': 'Shiba', 'trait_type': 'Race'}, {'value': 'Maroon', 'trait_type': 'Background'}, {'value': 'Pocket Watch', 'trait_type': 'Left Item'}, {'value': 'Pineapple', 'trait_type': 'Right Item'}, {'value': 'Crop Top', 'trait_type': 'Top'}, {'value': 'Jeans', 'trait_type': 'Bottoms'}, {'value': 'Powder Blue', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': 'Hipster Glasses', 'trait_type': 'Eye Accessory'}, {'value': 'Tongue Out', 'trait_type': 'Mouth'}, {'value': 'Fur Wrap', 'trait_type': 'Neck Accessory'}, {'value': 'Bandana', 'trait_type': 'Hat'}, {'trait_type': 'Ear Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmX3hXGAangJY1MBt33LCBH1WuA7QuZ57PXjtwAknqFHRX,147.0389809506917,6089,1266
Bobblehead #7945,"[{'value': 'Bear', 'trait_type': 'Race'}, {'value': 'Sky Blue', 'trait_type': 'Background'}, {'value': 'Menorah', 'trait_type': 'Left Item'}, {'value': 'Dog on a Leash', 'trait_type': 'Right Item'}, {'value': 'Jacket', 'trait_type': 'Top'}, {'value': 'Jeans', 'trait_type': 'Bottoms'}, {'value': 'Orange', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Neutral', 'trait_type': 'Mouth'}, {'value': 'Fantom Chain', 'trait_type': 'Neck Accessory'}, {'value': 'Hard Hat', 'trait_type': 'Hat'}, {'trait_type': 'Ear Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmYfnqa5dEfVatUKK7dLsjBX6X2rs3RSNiiacCiM32MAJ7,147.02614929904465,7945,1267
Bobblehead #1470,"[{'value': 'Cat', 'trait_type': 'Race'}, {'value': 'Dark Green', 'trait_type': 'Background'}, {'value': 'Dog on a Leash', 'trait_type': 'Left Item'}, {'value': 'Toy Gun', 'trait_type': 'Right Item'}, {'value': 'Longsleeve Shirt', 'trait_type': 'Top'}, {'value': 'Dress Pants', 'trait_type': 'Bottoms'}, {'value': 'Radioactive Waste', 'trait_type': 'Puck'}, {'value': 'Closed', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Neutral', 'trait_type': 'Mouth'}, {'value': 'Fur Wrap', 'trait_type': 'Neck Accessory'}, {'trait_type': 'Hat', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmPrMYfFkuzGCQ6STd9QtDv93whpGqy9VTBkLrBM9XQR8c,146.91988220001355,1470,1268
Bobblehead #9824,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Red', 'trait_type': 'Background'}, {'value': 'Welding Torch', 'trait_type': 'Right Item'}, {'value': 'Santa Suit', 'trait_type': 'Top'}, {'value': 'Dress Pants', 'trait_type': 'Bottoms'}, {'value': 'Indigo', 'trait_type': 'Puck'}, {'value': 'Closed', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Frown', 'trait_type': 'Mouth'}, {'value': 'Bed Hair', 'trait_type': 'Hair'}, {'value': 'Party Hat', 'trait_type': 'Hat'}, {'trait_type': 'Left Item', 'value': 'None'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmUnMoQTWzpa6XUx1f9mYdrw3jfbc7btyo8mxs9Lb9tZa5,146.90193612012294,9824,1269
Bobblehead #5740,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Red', 'trait_type': 'Background'}, {'value': 'Toy Gun', 'trait_type': 'Left Item'}, {'value': 'Surfboard', 'trait_type': 'Right Item'}, {'value': 'Jacket', 'trait_type': 'Top'}, {'value': 'Jeans', 'trait_type': 'Bottoms'}, {'value': 'Royal Blue', 'trait_type': 'Puck'}, {'value': 'Closed', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Bubblegum', 'trait_type': 'Mouth'}, {'value': 'Tie', 'trait_type': 'Neck Accessory'}, {'value': 'Medusa', 'trait_type': 'Hair'}, {'value': 'Diamond Stud', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Hat', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmSKEYFHQexoRF5MPeX8ummX8HYNXKmxUTjzxvmXg8vx7C,146.88025547408387,5740,1270
Bobblehead #8892,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Red', 'trait_type': 'Background'}, {'value': 'Crystal Ball', 'trait_type': 'Left Item'}, {'value': 'White Flag', 'trait_type': 'Right Item'}, {'value': 'Hawaiian Shirt', 'trait_type': 'Top'}, {'value': 'Track Pants', 'trait_type': 'Bottoms'}, {'value': 'Powder Blue', 'trait_type': 'Puck'}, {'value': 'Closed', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Braces', 'trait_type': 'Mouth'}, {'value': 'Fantom Chain', 'trait_type': 'Neck Accessory'}, {'value': 'Bed Hair', 'trait_type': 'Hair'}, {'value': 'Top Hat', 'trait_type': 'Hat'}, {'value': 'Gold Stud', 'trait_type': 'Ear Accessory'}]",https://incepthink.mypinata.cloud/ipfs/QmRU7RGeBAw1tQPRXwQKA1WKYpguY4B7MfeMVqgCv8Fhy7,146.85365478434656,8892,1271
Bobblehead #649,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Fluorescent Orange', 'trait_type': 'Background'}, {'value': 'Sword', 'trait_type': 'Left Item'}, {'value': 'Pocket Watch', 'trait_type': 'Right Item'}, {'value': 'Vest', 'trait_type': 'Top'}, {'value': 'Shorts', 'trait_type': 'Bottoms'}, {'value': 'Tree Stump', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Bubblegum', 'trait_type': 'Mouth'}, {'value': 'Bald', 'trait_type': 'Hair'}, {'value': 'Top Hat', 'trait_type': 'Hat'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmV86Sxz9MivhGbLeHysHEjsQVeEXq9S7xKdRCR3u6oZKX,146.79470515461216,649,1272
Bobblehead #9933,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Teal Blue', 'trait_type': 'Background'}, {'value': 'Pineapple', 'trait_type': 'Left Item'}, {'value': 'Hook', 'trait_type': 'Right Item'}, {'value': 'Jacket', 'trait_type': 'Top'}, {'value': 'Track Pants', 'trait_type': 'Bottoms'}, {'value': 'Gray', 'trait_type': 'Puck'}, {'value': 'Closed', 'trait_type': 'Eyes'}, {'value': 'Eyepatch', 'trait_type': 'Eye Accessory'}, {'value': 'Wide Open', 'trait_type': 'Mouth'}, {'value': 'Bed Hair', 'trait_type': 'Hair'}, {'value': 'Helicopter', 'trait_type': 'Hat'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/Qmbk4VNG2Uxpdo2zPJuL2A5KwuqNPzBct7v6FucabsLEke,146.77982817263327,9933,1273
Bobblehead #5100,"[{'value': 'Cat', 'trait_type': 'Race'}, {'value': 'Lilac', 'trait_type': 'Background'}, {'value': 'Spock', 'trait_type': 'Left Item'}, {'value': 'Toy Gun', 'trait_type': 'Right Item'}, {'value': 'Suit', 'trait_type': 'Top'}, {'value': 'Shorts', 'trait_type': 'Bottoms'}, {'value': 'Black', 'trait_type': 'Puck'}, {'value': 'Closed', 'trait_type': 'Eyes'}, {'value': 'Sunglasses', 'trait_type': 'Eye Accessory'}, {'value': 'Drooling', 'trait_type': 'Mouth'}, {'value': 'Fantom Chain', 'trait_type': 'Neck Accessory'}, {'value': 'Silver Hoop', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Hat', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmbVQFrC2n9k5NprCbwEhxGrUeGCWs9BjvVinmz5teJqL4,146.7523652125367,5100,1274
Bobblehead #7674,"[{'value': 'Shiba', 'trait_type': 'Race'}, {'value': 'Lime Green', 'trait_type': 'Background'}, {'value': 'Sword', 'trait_type': 'Left Item'}, {'value': 'Spock', 'trait_type': 'Right Item'}, {'value': 'Longsleeve Shirt', 'trait_type': 'Top'}, {'value': 'Dress Pants', 'trait_type': 'Bottoms'}, {'value': 'Red', 'trait_type': 'Puck'}, {'value': 'Bloodshot', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Tongue Out', 'trait_type': 'Mouth'}, {'value': 'Hard Hat', 'trait_type': 'Hat'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmZQCnA8Yk1tjWSayHiDHRsQxnw5pUPragsFHDMkZUBzFG,146.7300567510753,7674,1275
Bobblehead #5719,"[{'value': 'Shiba', 'trait_type': 'Race'}, {'value': 'Teal Blue', 'trait_type': 'Background'}, {'value': 'Sparkler', 'trait_type': 'Left Item'}, {'value': 'Dog on a Leash', 'trait_type': 'Right Item'}, {'value': 'Jacket', 'trait_type': 'Top'}, {'value': 'Shorts', 'trait_type': 'Bottoms'}, {'value': 'Red', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': 'Eyepatch', 'trait_type': 'Eye Accessory'}, {'value': 'Tongue Out', 'trait_type': 'Mouth'}, {'value': 'Fur Wrap', 'trait_type': 'Neck Accessory'}, {'value': 'Bandana', 'trait_type': 'Hat'}, {'value': 'Silver Hoop', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmQPNEdXw5QKAvFgaQfqk6VzUxg6HxrMrajFML7JsGB23m,146.65539429734875,5719,1276
Bobblehead #7799,"[{'value': 'Bear', 'trait_type': 'Race'}, {'value': 'Dark Green', 'trait_type': 'Background'}, {'value': 'Menorah', 'trait_type': 'Left Item'}, {'value': 'Pocket Watch', 'trait_type': 'Right Item'}, {'value': 'Jacket', 'trait_type': 'Top'}, {'value': 'Shorts', 'trait_type': 'Bottoms'}, {'value': 'Royal Blue', 'trait_type': 'Puck'}, {'value': 'Closed', 'trait_type': 'Eyes'}, {'value': 'Sunglasses', 'trait_type': 'Eye Accessory'}, {'value': 'Neutral', 'trait_type': 'Mouth'}, {'value': 'Bunny Ears', 'trait_type': 'Hat'}, {'value': 'Diamond Stud', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmQjVLgxii1bKkh3Chv4mr7Y7rLayJ9ivJP8Gwb1hggVV9,146.58798159238722,7799,1277
Bobblehead #4486,"[{'value': 'Bear', 'trait_type': 'Race'}, {'value': 'Dark Green', 'trait_type': 'Background'}, {'value': 'Trident', 'trait_type': 'Left Item'}, {'value': 'Torch', 'trait_type': 'Right Item'}, {'value': 'Football Jersey', 'trait_type': 'Top'}, {'value': 'Shorts', 'trait_type': 'Bottoms'}, {'value': 'Indigo', 'trait_type': 'Puck'}, {'value': 'Bloodshot', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Wide Open', 'trait_type': 'Mouth'}, {'value': 'Fez', 'trait_type': 'Hat'}, {'value': 'Diamond Stud', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmPGSWerCtKMZLStpFrM8xvrMAghFrCozU9qSwJpY9Turo,146.4835913804944,4486,1278
Bobblehead #696,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Dark Green', 'trait_type': 'Background'}, {'value': 'Sword', 'trait_type': 'Left Item'}, {'value': 'Pineapple', 'trait_type': 'Right Item'}, {'value': 'Football Jersey', 'trait_type': 'Top'}, {'value': 'Shorts', 'trait_type': 'Bottoms'}, {'value': 'Yellow', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Gold Tooth', 'trait_type': 'Mouth'}, {'value': 'Gold Medal', 'trait_type': 'Neck Accessory'}, {'value': 'Bald', 'trait_type': 'Hair'}, {'trait_type': 'Hat', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmdjD5edUd579HWDPCyarfodsiLWD2yg62g3peVyLmzakQ,146.4704657674179,696,1279
Bobblehead #8195,"[{'value': 'Cat', 'trait_type': 'Race'}, {'value': 'Lime Green', 'trait_type': 'Background'}, {'value': 'Pocket Watch', 'trait_type': 'Left Item'}, {'value': 'Trident', 'trait_type': 'Right Item'}, {'value': 'T-Shirt', 'trait_type': 'Top'}, {'value': 'Shorts', 'trait_type': 'Bottoms'}, {'value': 'Black', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': '3D Glasses', 'trait_type': 'Eye Accessory'}, {'value': 'Bubblegum', 'trait_type': 'Mouth'}, {'value': 'Helicopter', 'trait_type': 'Hat'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmTAt3RMZ6a9pMWvtN84PC2bPXSzQ6W2AcBd682F8bepRm,146.45866456850644,8195,1280
Bobblehead #2578,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Dark Green', 'trait_type': 'Background'}, {'value': 'Glass of Scotch', 'trait_type': 'Left Item'}, {'value': 'Baloon', 'trait_type': 'Right Item'}, {'value': 'Vest', 'trait_type': 'Top'}, {'value': 'Jeans', 'trait_type': 'Bottoms'}, {'value': 'Gray', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': 'Eyepatch', 'trait_type': 'Eye Accessory'}, {'value': 'Drooling', 'trait_type': 'Mouth'}, {'value': 'Bed Hair', 'trait_type': 'Hair'}, {'value': 'Helicopter', 'trait_type': 'Hat'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmezCUcwq2rkWaJtmLLKQTLSW9re3QoFgoqokay3QoYgga,146.40075772990585,2578,1281
Bobblehead #4490,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Lilac', 'trait_type': 'Background'}, {'value': 'Trident', 'trait_type': 'Left Item'}, {'value': 'Sword', 'trait_type': 'Right Item'}, {'value': 'Santa Suit', 'trait_type': 'Top'}, {'value': 'Jeans', 'trait_type': 'Bottoms'}, {'value': 'Royal Blue', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Toothy Smirk', 'trait_type': 'Mouth'}, {'value': 'Fantom Chain', 'trait_type': 'Neck Accessory'}, {'value': 'Bed Hair', 'trait_type': 'Hair'}, {'value': 'Halo', 'trait_type': 'Hat'}, {'trait_type': 'Ear Accessory', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmcbT1TByTsqCcgf1QjvNNdjgobSpKAFJfeWZXAdxtQK9Q,146.35179417368488,4490,1282
Bobblehead #5997,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Cold Pink', 'trait_type': 'Background'}, {'value': 'Telescope', 'trait_type': 'Left Item'}, {'value': 'Toy Gun', 'trait_type': 'Right Item'}, {'value': 'Vest', 'trait_type': 'Top'}, {'value': 'Shorts', 'trait_type': 'Bottoms'}, {'value': 'Red', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Braces', 'trait_type': 'Mouth'}, {'value': 'Bald', 'trait_type': 'Hair'}, {'value': 'Wizard Hat', 'trait_type': 'Hat'}, {'value': 'Diamond Stud', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Neck Accessory', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmR1y8GHcqHfmxTPFThneZGdgmne1i8xA4YkQ4tMhcUmPg,146.24395215650546,5997,1283
Bobblehead #9081,"[{'value': 'Shiba', 'trait_type': 'Race'}, {'value': 'Sky Blue', 'trait_type': 'Background'}, {'value': 'Welding Torch', 'trait_type': 'Left Item'}, {'value': 'Pineapple', 'trait_type': 'Right Item'}, {'value': 'Crop Top', 'trait_type': 'Top'}, {'value': 'Briefs', 'trait_type': 'Bottoms'}, {'value': 'Powder Blue', 'trait_type': 'Puck'}, {'value': 'Hooded', 'trait_type': 'Eyes'}, {'value': 'Hipster Glasses', 'trait_type': 'Eye Accessory'}, {'value': 'Tongue Out', 'trait_type': 'Mouth'}, {'value': 'Silver Hoop', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Hat', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmXddadv7rPwWrQ9SrV4aLJatRLKuxjHQw2rGNiX33PJTz,146.20081154131015,9081,1284
Bobblehead #4538,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Lilac', 'trait_type': 'Background'}, {'value': 'Spock', 'trait_type': 'Left Item'}, {'value': 'Dog on a Leash', 'trait_type': 'Right Item'}, {'value': 'Longsleeve Shirt', 'trait_type': 'Top'}, {'value': 'Jeans', 'trait_type': 'Bottoms'}, {'value': 'Orange', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Frown', 'trait_type': 'Mouth'}, {'value': 'Tie', 'trait_type': 'Neck Accessory'}, {'value': 'Bed Hair', 'trait_type': 'Hair'}, {'trait_type': 'Hat', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmVPUUyj92uN3AempDiVogR42wcoLEZY4wtrFrRdAFuw6j,146.14246056032692,4538,1285
